,word,score
10059,mid,-0.0087918552036199
10060,mid num,0.629333333333333
10061,mid term,-0.216315789473685
10062,mid to,0.931333333333334
10063,midday,0.424421052631579
10064,middle finger,-0.765909090909092
10065,middle,-0.426380952380952
10066,middle median,-0.9452
10068,midnight,3.23024390243902
10069,midpoint,-1.001
10070,might add,2.959
10071,might as,0.39864
10072,might be,-0.0495770609318996
10073,might come,-0.786333333333334
10074,might even,0.0425454545454545
10075,might find,-0.112533333333333
10076,might happen,-0.249090909090909
10077,might have,0.190886075949367
10078,might look,0.152
10079,might,-0.0252118869103682
10080,might see,-0.356506666666667
10081,might take,-0.311193548387096
10082,might try,1.16029411764706
10083,mighty,-0.086
10084,mike,0.741111111111111
10085,mil,1.51678787878788
10086,mild,-0.168318181818182
10087,mile,-0.491363636363637
10088,milestone,-0.0425882352941177
10089,military,-0.0564545454545455
10090,milk,-0.107466666666667
10091,mill,1.91581818181818
10092,million,0.29475
10093,millionaire,-0.2964
10094,min ago,-0.299368421052632
10095,min bar,-0.501428571428572
10096,min bear,-5.854
10097,min bull,2.563
10098,min candle,-1.7731
10099,min channel,-0.289285714285714
10100,min,-0.304094117647059
10101,min of,0.63875
10102,min outlook,-3.76727272727273
10103,min trend,-1.01836363636364
10104,min triangle,-0.921200000000001
10105,min with,1.14053333333333
10106,mind a,0.740909090909091
10107,mind,-0.122353741496599
10108,mind the,-1.38722222222222
10110,mindful,0.869333333333333
10111,mindful of,1.75904347826087
10112,mine,0.566545454545455
10115,miner etf,1.39764705882353
10116,miner,0.376902173913043
10117,mineral,0.7137
10118,mini,0.189723404255319
10120,minimal,-0.0031111111111111
10121,minimum,-0.181682926829268
10123,mining,0.0964651162790698
10124,minor,-0.2792
10125,minor pullback,2.315
10126,minor support,-1.466
10127,minus and,1.9
10128,minus be,0.86975
10129,minus,0.546666666666667
10130,minus event,1.941
10131,minus ipad,1.9665
10132,minus new,1.386
10134,minus will,1.20541666666667
10135,minute ago,-0.981818181818181
10136,minute atr,-0.958947368421052
10137,minute,-0.610256410256411
10139,minute regression,-0.615833333333334
10140,minute trend,-0.972568421052632
10141,miracle,-1.2684
10142,mirror,-0.483136363636364
10144,misek,2.978
10145,misguided,0.267
10146,misinformation,0.0639
10147,mislead,-0.494
10148,misleading,-0.30675
10149,miss and,-0.635
10150,miss be,0.232105263157895
10151,miss by,-0.635
10152,miss earnings,-1.3984
10153,miss it,0.585
10154,miss my,-0.149896551724138
10155,miss num,-0.62304
10156,miss on,-1.596375
10157,miss that,-0.164
10158,miss the,0.89339837398374
10159,miss they,-0.0966
10160,miss this,0.952524590163934
10161,miss tkr,0.546
10162,miss,-0.111375
10163,mission,0.0375
10164,mistake,0.173134328358209
10165,mix,1.05955555555556
10167,mixed,-0.22644
10168,mjna,2.71730769230769
10169,mkt be,-0.449419354838709
10170,mkt,-0.313659574468085
10171,ml,-0.192363636363637
10172,mlk,-0.9445
10173,mlm,-1.3086
10174,mm 's,1.00488888888889
10175,mm,0.821006134969325
10176,mm to,3.708
10177,mml,-1.30317647058824
10178,mn,-0.656363636363637
10179,mNUM,-0.872181818181817
10180,mo,-0.052421052631579
10181,mo.,0.816888888888889
10182,moat,-0.1488
10183,mobil,0.0580909090909091
10184,mobile deal,1.78125
10185,mobile,1.62342727272727
10186,mode,-0.0260847457627119
10187,mode now,-0.577272727272728
10188,model be,-0.7665
10189,model,-0.0488219178082192
10190,model update,-0.12875
10191,moderate,0.476571428571429
10192,moderately,-0.135272727272727
10193,modernist,2.056
10194,modest,-0.111
10195,mojo,0.0897058823529412
10196,mom,-0.35568
10197,moment,-0.0030436893203883
10198,moment of,-0.341055555555556
10199,moment to,-0.129272727272727
10200,momentum and,0.202947368421053
10201,momentum be,-0.294543478260869
10202,momentum Monday,2.222
10203,momentum,-0.0190259598212915
10204,momentum on,-0.302333333333333
10205,momentum play,1.34578125
10206,momentum to,-0.5224
10207,momentum trade,2.123
10208,momentum watchlist,2.123
10209,momo =,-0.948
10210,momo,0.441473841221768
10211,momo play,1.9
10212,momo stock,-0.529166666666667
10213,mon.,-0.0929729729729729
10214,Monday 's,-0.292212765957447
10215,Monday and,-0.128
10216,Monday be,1.2325
10217,Monday for,1.75142857142857
10218,Monday if,0.818181818181818
10219,Monday morning,-0.224864864864865
10220,monday,-0.0706060606060606
10221,Monday,0.136244541484716
10222,Monday num,-0.0623076923076924
10223,Monday open,-0.282222222222222
10224,Monday tkr,-0.0655714285714285
10225,Monday to,0.0128
10226,Monday will,-0.879130434782609
10227,monetary,-1.50126315789474
10228,monetization,-0.0173571428571428
10229,monetize,0.734571428571428
10230,money $,0.724444444444444
10231,money and,-0.279176470588235
10232,money be,-0.0594712643678162
10233,money but,2.222
10234,money come,2.708
10235,money have,1.2328125
10236,money I,-0.0874285714285715
10237,money into,0.678125
10238,money maker,0.369428571428571
10239,money,-0.0170644035334936
10240,money now,-0.3864
10241,money off,-0.646363636363637
10242,money out,-0.5688
10243,money than,0.818181818181818
10244,money that,-0.4
10245,money they,-1.03722222222222
10246,money tkr,0.3448
10247,money to,0.127859154929578
10248,money with,0.430833333333333
10249,mongering,1.941
10250,monitor,-0.039047619047619
10252,monitoring,0.0591666666666666
10253,monkey,2.28653846153846
10254,monopoly,0.740909090909091
10255,monster move,2.2191186440678
10256,monster,1.29543529411765
10257,monster run,2.89175
10258,monster volume,2.563
10259,month-relative,2.978
10260,month 's,-0.0530666666666667
10261,month ago,-0.0771
10262,month and,0.415659574468085
10263,month away,-0.351272727272728
10264,month base,3.445
10265,month be,-0.512888888888888
10266,month before,-0.702083333333334
10267,month but,0.6975
10268,month chart,0.395185185185185
10269,month for,0.359666666666667
10270,month from,0.482571428571428
10271,month,0.109101265822785
10272,month now,-0.217954545454545
10273,month num,-0.279176470588235
10274,month of,0.2755
10275,month or,0.334677419354839
10276,month out,0.937846153846154
10277,month resistance,2.123
10278,month tkr,-0.0765
10279,month to,-0.203823529411765
10280,month with,0.825
10281,monthly bullish,2.563
10282,monthly fair,-1.8598
10283,monthly,-0.403430379746836
10284,monthly look,-0.529166666666667
10285,monthly low,-6.006
10287,monthly num,-0.7575
10288,monthly on,-0.661
10289,monthly pivot,-0.746
10291,monthly sale,-0.471428571428572
10292,monthly tkr,-1.47
10293,monthly triangle,-0.921666666666667
10294,monthly view,-0.365818181818182
10295,mood,-0.04004
10296,moody,-1.18358333333333
10297,moon,0.453446808510638
10298,more $,0.771428571428571
10299,more .NUM,1.12888888888889
10300,more about,1.06473684210526
10301,more action,0.653157894736842
10302,more and,-0.103836734693878
10303,more as,-0.304363636363637
10304,more at,1.78058002642544
10305,more bearish,-4.45714285714286
10306,more big,-0.244642857142857
10307,more bullish,2.79
10308,more but,0.71575
10309,more buyer,0.862941176470589
10310,more buying,2.123
10311,more call,4.31854054054054
10312,more cash,0.869333333333333
10313,more chart,-0.202333333333333
10314,more confirmation,-0.351272727272728
10315,more country,2.222
10316,more detail,0.877454545454546
10317,more down,-5.09425563909774
10318,more downside,-4.23438461538462
10319,more for,0.201083333333333
10320,more forex,-3.05057142857143
10321,more from,-0.1422
10322,more fun,-0.731
10323,more good,1.86105
10324,more green,2.016
10325,more I,0.5635
10326,more important,0.550136363636364
10327,more interesting,0.931333333333334
10328,more iphone,1.0998
10329,more it,-0.323928571428571
10330,more,0.0612671620480063
10331,more later,-0.279
10332,more long,3.7275
10333,more momo,2.123
10334,more money,0.629274193548387
10335,more news,0.364692307692308
10336,more note,-0.210769230769231
10337,more now,-0.0468235294117647
10338,more num,0.211329080471771
10339,more NUM,-0.656791666666666
10340,more of,0.1202125
10341,more on,0.520534767354013
10342,more or,0.0984
10343,more over,2.403
10344,more pain,-1.44454545454545
10345,more people,0.434538461538462
10346,more point,-1.17885714285714
10347,more potential,2.016
10348,more profitable,-0.9335
10349,more put,-5.35798809511077
10350,more qe,-0.9335
10352,more resistance,-0.1422
10353,more room,-0.174191780821918
10354,more selling,-4.13264
10355,more share,3.07363636363636
10356,more shorts,-0.12875
10357,more strength,1.05777777777778
10358,more support,-0.365818181818182
10359,more than,0.209207899990233
10360,more the,0.158333333333333
10361,more this,1.75142857142857
10362,more time,0.458655172413793
10363,more tkr,0.51531914893617
10364,more to,-0.170112984098954
10365,more tomorrow,0.144964285714286
10366,more trade,1.941
10367,more up,2.29888043478261
10368,more update,-0.826666666666667
10369,more upside,3.01672199170124
10370,more vol,3.445
10371,more volatility,0.359166666666667
10372,more volume,4.19689932885906
10373,more weakness,-1.53875
10374,more week,0.63875
10375,more with,-0.129272727272727
10376,more work,-0.4024
10377,more year,-0.2055
10378,morgan,2.978
10380,morn,0.285765957446809
10381,morning 's,-0.406285714285715
10382,morning action,0.704545454545454
10383,morning at,0.278243243243243
10384,morning briefing,-3.72177777777778
10385,morning dip,2.403
10386,morning for,0.257727272727273
10387,morning from,-0.711
10388,morning gap,-0.279
10389,morning I,0.266538461538462
10390,morning in,-0.508461538461539
10391,morning,0.200466924192892
10392,morning num,-0.2471875
10393,morning on,0.383977777777778
10394,morning setup,0.748666666666667
10395,morning star,2.06342857142857
10396,morning tkr,-0.81576923076923
10397,morning to,1.2727136806609
10398,morning will,-0.584142857142858
10399,moron,-0.19425
10400,morph,-2.7224
10401,mortgage,0.38148275862069
10402,most active,3.36
10403,most be,2.485
10404,most,0.113384615384615
10405,most of,0.324275229357798
10406,most profitable,0.364692307692308
10408,mostly,-0.0428169014084507
10409,mot,0.720909090909091
10410,mother,0.0028888888888888
10411,mother of,0.474105263157895
10412,motion for,1.9
10413,motion,0.371270588235294
10414,motley,2.504
10415,motor,0.212869565217391
10416,motorolum,0.947833333333334
10417,mount,-0.5776
10418,mountain,-0.0479117647058823
10419,mouse,-0.223235294117647
10420,mouth,-0.0413157894736842
10421,move $,-1.23818181818182
10422,move about,-0.365818181818182
10423,move after,1.67058823529412
10424,move again,3.03964814814815
10425,move and,1.19390769230769
10426,move before,2.016
10427,move below,-2.72014285714286
10428,move but,0.557375
10429,move come,1.35114893617021
10430,move could,-0.529166666666667
10431,move down,-3.2703037037037
10432,move either,1.04278571428571
10433,move fast,1.56879310344828
10434,move for,0.7998
10435,move Friday,2.637
10436,move here,1.73757575757576
10437,move if,2.09539285714286
10438,move into,0.850773333333333
10439,move it,2.27259259259259
10440,move last,2.442859375
10441,move lower,-2.89073529411765
10442,move next,1.9
10443,move,0.668339922972302
10444,move north,3.525
10445,move off,0.75022641509434
10446,move on,1.025
10447,move out,1.284864
10448,move over,3.72775423728814
10449,move past,3.637
10450,move quickly,2.222
10451,move right,0.704545454545454
10452,move sideways,2.403
10453,move since,1.25329545454545
10454,move so,0.885230769230769
10455,move stop,1.14740196078431
10456,move target,-0.692714285714285
10457,move this,2.54751111111111
10458,move through,0.873515151515152
10459,move today,3.59485714285714
10460,move tomorrow,2.485
10461,move trail,2.485
10462,move under,-1.50372727272727
10463,move up,2.71278947368421
10464,move upward,2.04717857142857
10466,move well,3.485
10467,move with,1.9458
10468,move yesterday,0.701142857142857
10469,movement in,0.931333333333334
10470,movement,0.506
10471,movement to,0.364692307692308
10472,movement today,0.724444444444444
10473,mover,0.835454545454545
10475,movie,0.0088
10476,movin,2.504
10477,moving,1.47308333333333
10478,moynihan,2.334
10479,mr,0.143393939393939
10480,mr.,-0.0427868852459017
10481,mrkt,-0.585851851851851
10482,msg,-0.0697222222222223
10483,mtf,-0.329333333333333
10484,mtNUM,-2.1328
10485,much $,-0.321923076923077
10486,much about,2.815
10487,much appreciate,2.123
10488,much as,0.204211538461538
10489,much be,0.0125714285714286
10490,much bigger,-0.534736842105263
10491,much but,0.495428571428571
10492,much for,-0.174
10493,much have,-0.129272727272727
10494,much higher,3.08511627906977
10495,much in,0.782608695652174
10496,much,-0.137337962962963
10497,much much,-0.115208333333333
10498,much of,0.0393939393939394
10499,much on,0.266538461538462
10500,much overhead,-5.685
10502,much resistance,-0.621666666666667
10503,much stronger,-0.4128
10504,much the,-0.129272727272727
10505,much time,-0.853181818181819
10506,much tkr,0.0433333333333333
10507,much to,1.13282857142857
10508,mucho,-0.162769230769231
10509,mud,2.141
10510,multi-day,-0.1998
10511,multi-month,-0.0885333333333334
10512,multi-week,0.222545454545455
10513,multi-year,0.430537634408602
10514,multi,0.723027027027027
10515,multiple bottom,3.36
10516,multiple,-0.167728471199572
10517,multiple resistance,-2.04654545454545
10518,multiple time,-0.16003125
10519,multiple top,-3.03470588235294
10520,multiyear,0.374166666666667
10521,multus month,-0.108965517241379
10522,multus,-0.0101739130434783
10523,multus time,0.218322580645161
10524,multus year,-0.10209375
10525,mulum,0.804125
10526,munster,0.546666666666667
10527,murphy,0.720909090909091
10528,muscle,2.141
10529,music,-0.040425
10530,musk,1.04591666666667
10531,must break,-0.919090909090908
10532,must come,-1.41364285714286
10533,must have,0.495716981132075
10534,must hold,-0.916278688524589
10535,must,-0.0815977859778597
10536,must not,0.862583333333334
10537,must say,0.608333333333333
10538,muted,2.141
10539,mutual,1.663875
10540,mwc,2.034
10541,my $,0.461142857142857
10542,my account,0.602875
10543,my advice,-0.7575
10544,my alert,0.257727272727273
10545,my analysis,-0.592608695652174
10546,my attention,1.43546666666667
10547,my average,2.708
10548,my bias,-0.511875
10549,my biggest,0.182823529411765
10550,my blog,-0.123588235294118
10551,my book,-0.468
10552,my broker,-0.9385
10553,my chart,-0.721574257425743
10554,my core,2.04437037037037
10555,my cost,2.315
10556,my current,0.02432
10557,my dec,-0.289285714285714
10558,my expectation,-0.09075
10559,my first,0.205714285714286
10560,my friend,0.695454545454545
10561,my gut,-0.1134375
10562,my idea,-0.3864
10563,my investment,0.862583333333334
10564,my jan,1.07666666666667
10565,my latest,-0.09075
10566,my limit,2.016
10567,my little,2.016
10568,my man,1.54605555555555
10569,my market,-1.011
10570,my money,0.0292857142857143
10571,my most,0.158333333333333
10572,my next,0.145892857142857
10573,my note,-0.374857142857143
10574,my num,0.0859929078014185
10575,my NUMc,-2.46428571428571
10576,my NUMk,1.02941666666667
10577,my old,-0.156285714285714
10578,my only,-0.0227272727272727
10579,my opinion,-0.245387755102041
10580,my original,0.0128
10581,my personal,-0.140454545454546
10582,my phone,-0.470666666666666
10583,my pick,2.123
10584,my pocket,2.403
10585,my portfolio,1.344
10586,my,-0.0352998481031229
10587,my prediction,-0.361117647058824
10588,my previous,-0.555625
10589,my price,-0.362526315789474
10590,my proprietary,-0.897272727272728
10591,my put,-4.67594444444444
10592,my radar,2.02190476190476
10593,my scan,0.721764705882353
10594,my screen,0.295161290322581
10595,my share,1.36
10596,my shorts,-2.135
10597,my special,0.870857142857143
10598,my stop,-0.0852055747701158
10599,my strategy,0.259411764705882
10600,my swing,-0.147320754716981
10601,my system,-0.276947368421053
10602,my ta,-1.56625
10603,my take,-0.321860465116279
10604,my thesis,-0.129272727272727
10605,my thought,-0.46128813559322
10606,my tkr,-0.291870967741935
10607,my trade,-0.414235294117647
10608,my trading,0.626926829268293
10609,my tweet,-0.381130434782609
10610,my view,-0.299764705882353
10611,my watch,1.97264615384615
10612,my way,-0.210769230769231
10613,my weekly,0.8802
10614,mybestfund,-1.13834782608696
10615,myself,0.160747252747253
10616,mystery,-0.1998
10617,n at,0.689220338983051
10618,n go,1.04278571428571
10619,n handle,2.98101449275362
10620,n,0.573504823151125
10621,n roll,1.9
10622,n shoulder,-1.58272
10623,na blow,0.937846153846154
10624,na break,-0.7154
10625,na fly,2.016
10626,na have,2.637
10627,na,0.693875
10628,na run,1.55515
10629,na take,0.611454545454546
10631,nah,-0.150956521739131
10632,nail,-0.479571428571429
10633,nail the,-0.485894736842105
10635,naked,-0.05821875
10636,name but,2.563
10637,name hold,1.9
10638,name look,1.9
10639,name,1.02087250996016
10640,name that,1.26830769230769
10642,nansen,2.421
10643,nap,-0.623555555555555
10644,narrow,0.886285714285714
10645,narrow range,2.1397037037037
10647,narrowing,-0.05175
10648,nasty,-2.58471929824562
10649,nat gas,2.06233082706767
10650,nat,1.79800724637681
10651,natga,-0.4088
10652,nation,-0.509666666666666
10653,national,0.823578947368421
10654,natty,-0.041
10655,natural gas,1.01881081081081
10656,natural,0.655363636363636
10657,nature,-0.01944
10658,nature of,-0.387
10659,naysayer,2.421
10660,naz,1.06946666666667
10661,naz num,1.71
10662,nce,1.941
10664,nd,-0.115142857142857
10665,nda,1.40373333333333
10666,near-term,-0.345384615384616
10667,near-term target,0.931333333333334
10668,near all-time,2.563
10669,near all,2.52668571428571
10670,near bottom,1.32047058823529
10671,near close,2.016
10672,near,-0.0554163730614587
10673,near its,0.957457142857143
10675,near line,2.016
10676,near lod,-1.29714285714286
10677,near low,-2.1
10679,near support,0.594857142857143
10680,near term,-0.314493975903614
10681,near to,-0.461818181818182
10682,near trigger,2.03069565217391
10684,near you,-0.7371875
10685,nearby,-0.204923076923077
10687,nearest,-0.698133333333334
10688,nearly num,-0.092951554423097
10689,nearly,-0.0376002861076265
10690,nearterm,0.278333333333333
10691,neat,-0.204923076923077
10692,necessarily,0.69275
10693,necessary,0.3434
10694,neck line,-1.12425641025641
10695,neck,-1.04108823529412
10696,neckline break,-1.13382608695652
10697,neckline,-1.17120930232558
10698,neckline on,-1.04505882352941
10699,need conf,0.63875
10700,need confirmation,-0.77584
10701,need good,2.222
10702,need help,-0.285416666666667
10703,need I,-0.529166666666667
10704,need,-0.21312
10705,need more,1.16676923076923
10706,need news,1.9
10708,need some,1.80748175182482
10709,need that,1.48073684210526
10710,need time,-0.587589743589744
10711,need tkr,0.998222222222222
10713,need volume,3.8695
10714,need you,0.9144
10715,neg,-1.27285714285714
10716,negate,-1.46906666666667
10717,negative divergence,-5.22366486486486
10718,negative,-2.13935457063712
10720,negative num,-2.5496
10721,negative NUMc,-5.385
10722,negative rsus,-4.05244444444445
10723,negatively,-0.4608
10724,negativity,1.37508571428571
10725,negotiate,1.63011111111111
10726,negotiation,-0.0048888888888888
10727,neighborhood,0.947833333333334
10728,neither,-0.0709333333333334
10730,neop,0.0726
10731,nerve,0.262428571428572
10732,nervous,0.711818181818182
10733,net,-0.778087603165334
10734,net money,2.485
10736,net profit,-1.1981875
10737,network,0.663133333333334
10738,neutral,-0.262139240506329
10739,never a,-0.578375
10740,never be,0.821052631578948
10741,never do,-0.0878181818181819
10742,never ever,0.184
10743,never get,-0.0966
10744,never happen,-0.793692307692307
10745,never have,-0.371
10746,never know,0.250147058823529
10747,never look,-0.0532173913043478
10748,never,-0.0964903474903476
10749,never say,0.759136363636364
10750,never see,0.882
10751,never sell,3.163
10752,never trade,2.879
10753,nevertheless,0.855454545454545
10754,new all,1.66741414141414
10755,new article,3.016
10756,new blog,0.756896551724138
10757,new buy,3.03110638297872
10758,new channel,-1.21578947368421
10759,new day,-0.317538461538462
10760,new device,1.941
10761,new downtrend,-3.9465
10762,new entry,0.903111111111111
10763,new high,3.20027972027972
10764,new hod,2.55027027027027
10765,new ipad,1.51581818181818
10766,new iphone,1.29907407407407
10767,new issue,1.941
10768,new,0.903006797312033
10769,new leg,-0.646363636363637
10770,new lod,-3.6295
10771,new low,-2.34582638888889
10772,new monthly,-0.2515
10773,new NUM-week,3.708
10774,new NUM-year,2.485
10775,new NUMwk,1.6181052631579
10776,new phone,-0.349913043478261
10777,new product,1.15068
10778,new range,0.931333333333334
10779,new recent,1.03661538461538
10780,new report,1.941
10781,new resistance,-1.329
10782,new sa,2.222
10783,new uptrend,2.736825
10784,new year,0.888151515151515
10785,new york,0.794117647058824
10786,newbie,1.63515789473684
10787,newby,1.3321875
10788,news &,-0.709473684210526
10789,news and,1.20048449197649
10790,news as,-0.265333333333333
10791,news but,0.740909090909091
10792,news come,1.32737201795526
10793,news from,1.33944855700546
10794,news in,1.6181052631579
10795,news just,2.222
10796,news,0.500064215224325
10797,news of,0.936888888888889
10798,news pend,2.222
10799,news release,2.016
10800,news soon,3.333
10801,news this,1.55084210526316
10802,news tkr,-0.529166666666667
10803,news will,4.19171052631579
10804,newsletter,1.6533275862069
10805,newsletter num,3.173
10806,newton,-0.9295
10807,next add,1.9
10808,next area,-0.23546875
10809,next at,-1.13076923076923
10810,next be,-1.18536363636364
10811,next buy,7.427
10812,next chart,-1.34136363636364
10813,next earnings,0.398392857142857
10814,next entry,2.14618181818182
10815,next fib,-0.382666666666667
10816,next Friday,0.724590909090909
10817,next,-0.0157361963190184
10819,next leg,0.43791724137931
10820,next line,-0.140454545454546
10821,next Monday,0.552066666666667
10822,next month,-0.0995967741935484
10823,next move,1.11481879194631
10824,next num,-0.164292682926829
10825,next possible,2.403
10826,next potential,-0.566571428571429
10827,next push,0.67405
10828,next q,1.19545454545455
10829,next quarter,-0.342409090909091
10830,next r,1.30946666666667
10832,next re,1.877375
10833,next resist,2.315
10834,next resistance,4.18523387096774
10835,next run,2.485
10836,next step,-0.121
10837,next stop,-0.481506849315069
10838,next strategy,2.123
10839,next support,-3.590784
10840,next tech,4.525
10841,next technical,2.99860465116279
10842,next tgt,0.339368421052632
10843,next time,-0.120872340425532
10844,next tkr,-0.168307692307692
10845,next to,-0.311652173913044
10846,next trade,-0.127578947368421
10847,next Tuesday,0.931333333333334
10848,next yr,-0.304363636363637
10849,nexted,1.243375
10850,nexus,0.485
10851,nfc,0.609142857142857
10852,nfl,0.724444444444444
10853,nfp,-1.2204
10854,ng,-0.419625
10855,nh,0.720909090909091
10856,nhod,3.089
10857,nibble some,0.862941176470589
10858,nibble,0.744564705882353
10859,nice accumulation,3.123
10860,nice action,4.24708556149733
10861,nice and,1.61466666666667
10862,nice article,2.563
10863,nice asc,2.708
10864,nice ascend,3.93
10865,nice b/o,5.535
10866,nice base,4.28511790393013
10867,nice bear,-5.27232
10868,nice bottom,3.27
10869,nice bounce,3.21866261398176
10870,nice break,4.19585585585586
10871,nice breakout,4.57784523809524
10872,nice bull,3.21017391304348
10873,nice bullish,7.905
10874,nice buying,2.839
10875,nice c,1.9
10876,nice candle,2.29852173913044
10877,nice chart,1.53588495575221
10878,nice close,1.89
10879,nice comeback,2.123
10880,nice consolidate,2.637
10881,nice consolidation,3.09755072463768
10882,nice continuation,3.403
10883,nice cup,5.465
10884,nice earnings,1.81363636363636
10885,nice entry,1.9781052631579
10886,nice eod,2.016
10887,nice find,2.222
10888,nice flag,4.57312
10889,nice follow,3.39930327868853
10890,nice gap,1.56481481481481
10891,nice green,2.403
10892,nice hammer,2.70892857142857
10893,nice here,2.24304347826087
10894,nice high,1.9
10895,nice inverse,2.123
10896,nice,1.69818936516581
10897,nice ka-chinga,2.839
10898,nice ka,2.123
10899,nice long,3.3472131147541
10900,nice look,2.184
10901,nice momo,3.9
10902,nice move,2.4417421875
10903,nice on,2.708
10904,nice pattern,2.03190909090909
10905,nice pennant,3.87
10906,nice place,-1.04018181818182
10907,nice pop,1.83836559139785
10908,nice pullback,2.41538461538462
10909,nice r,2.222
10910,nice r/r,1.53013513513513
10911,nice rally,2.839
10912,nice relative,2.315
10913,nice risk/reward,2.016
10914,nice round,1.94676923076923
10915,nice run,1.56196685082873
10916,nice set,2.02407692307692
10917,nice setup,2.99039568345324
10918,nice steady,2.9
10919,nice strength,2.222
10920,nice support,2.05267164179105
10921,nice tight,3.7132619047619
10922,nice tkr,2.23232142857143
10923,nice tl,2.222
10924,nice trading,2.016
10925,nice trend,2.11294285714286
10926,nice trendline,2.123
10927,nice triangle,2.37090909090909
10928,nice upside,2.775
10929,nice uptrend,2.85675
10930,nice vol,2.90618181818182
10931,nice volume,6.8337903930131
10932,nice week,2.123
10933,nice win,2.016
10934,nice winner,4.06188679245283
10935,nicely above,2.637
10936,nicely after,2.775
10937,nicely for,2.7954954954955
10938,nicely off,1.93846153846154
10939,nicely,2.20045752212389
10940,nicely since,1.69047619047619
10941,nicely this,1.9
10942,nicely today,2.28133333333333
10943,nicer,2.056
10944,niche,0.108461538461538
10945,nick,-0.04525
10946,nickel,0.485
10947,night 's,-0.529166666666667
10948,night and,0.366714285714286
10949,night,0.181573938917584
10950,night tkr,-1.05944444444445
10951,nightmare,-0.971999999999999
10952,nikkeus,-1.38757894736842
10953,nimble,-0.323130434782609
10954,nite,0.879705882352942
10955,nj,0.624166666666666
10956,nl,-1.03940740740741
10957,nNUM in,3.173
10958,nNUM,2.95620512820513
10959,no b.s.,-3.03666666666667
10960,no bad,1.417
10961,no bounce,-4.394
10962,no break,-0.407307692307693
10963,no bull,-1.58581818181818
10964,no buyer,-2.90052380952381
10965,no chance,-0.687866666666667
10966,no change,-0.850344827586207
10967,no choice,1.07353846153846
10968,no clue,0.796230769230769
10969,no comment,-0.801913043478262
10970,no confirmation,-1.0295
10971,no deal,-2.03781818181818
10972,no debt,3.163
10973,no,-0.21027589896828
10974,no earnings,-0.481363636363637
10975,no end,-2.04654545454545
10976,no fiscal,-1.69485714285714
10977,no follow,-0.713842105263158
10978,no fundamental,-2.06933333333333
10979,no good,-1.14871428571429
10980,no growth,-0.256666666666666
10981,no longer,-0.578827586206896
10982,no major,-0.822
10983,no man,-1.1824347826087
10984,no mention,2.163
10985,no more,-0.289623529411765
10986,no need,-0.342661764705883
10987,no noise,-1.45
10988,no num,-0.519090909090909
10989,no problem,2.76888888888889
10990,no question,0.974769230769231
10992,no real,-0.700961538461538
10993,no resistance,4.189
10994,no sale,-1.3932
10995,no seller,1.25914285714286
10996,no sign,-1.564
10997,no support,-3.40432258064516
10998,no surprise,-0.400820512820513
10999,no tkr,-0.3852
11000,no to,-0.275
11001,no trade,-0.252869565217392
11002,no volume,-0.713703703703704
11003,no wait,0.836444444444444
11004,no way,0.0
11005,no worry,1.77942592592593
11006,no.,-0.222
11008,nobody be,-0.742380952380952
11009,nobody,-0.0230769230769231
11010,noise,0.376875
11011,nokium 's,-0.8425
11012,nokium be,1.4588
11013,nokium,1.19745070422535
11014,nomura,-0.483
11015,non,-0.106459016393443
11016,non stop,-0.2140625
11017,none,-0.225941176470588
11018,none of,-0.55308
11019,nonetheless,0.286285714285714
11020,nonsense,0.460483870967742
11021,noon,0.297
11022,noone,-0.171733333333334
11023,nope,-0.0740816326530613
11024,nor,-0.192363636363637
11025,norm,-0.0186923076923077
11026,normal action,0.931333333333334
11027,normal,0.464657142857143
11028,normal volume,1.22107142857143
11029,normally,-0.260571428571428
11030,north,0.51335593220339
11032,nose dive,-2.31628571428572
11033,nose,-1.32875
11034,not a,0.0
11035,not able,-1.28496551724138
11036,not affect,0.369166666666667
11037,not afford,1.85277272727273
11038,not agree,0.682285714285714
11039,not all,-0.276510638297872
11040,not already,-0.154289473684211
11041,not and,-0.214666666666666
11042,not any,-0.144857142857143
11043,not anymore,0.7335
11044,not appear,-0.512083333333334
11045,not argue,0.974769230769231
11046,not as,-0.12358024691358
11047,not ask,-0.7255
11048,not b,-0.646363636363637
11049,not bad,0.872638888888889
11050,not because,0.398538461538461
11051,not big,0.386892857142857
11052,not bottom,-2.8152
11053,not bounce,-1.36216666666667
11054,not break,0.0
11055,not build,-0.990000000000001
11056,not bullish,-3.51814814814815
11057,not catch,-0.746
11058,not close,-0.708873239436619
11059,not complain,1.1788
11060,not complete,-0.646363636363637
11061,not concern,2.604
11062,not confirm,-0.813559322033898
11063,not confuse,-0.234181818181818
11064,not convince,-1.305
11065,not cover,-1.07213333333333
11066,not do,-0.161703703703704
11067,not easy,-0.322
11068,not effect,1.941
11069,not end,-0.616933333333334
11070,not enough,-0.898054054054054
11071,not even,0.0
11072,not extend,0.740909090909091
11073,not far,0.867527027027027
11074,not feel,-1.00777777777778
11075,not fill,-0.288620689655173
11076,not find,-0.396173076923077
11077,not finish,-1.46523076923077
11078,not fix,-0.256666666666666
11079,not follow,-0.307305555555555
11080,not forget,0.463628571428571
11081,not get,0.0
11082,not good,-2.33712962962963
11083,not happen,-0.223571428571428
11084,not healthy,-5.451
11085,not hear,0.68765625
11086,not help,-0.741967741935484
